Timestamp,Symbol,LastPrice,TradedVolume
2021-06-07,GLOBAL_REIT,91.65,359656
2021-06-07,BITCOIN_INDEX,28011.48,478807
2021-06-08,BRENT_CRUDE,97.64,446239
2021-06-08,GOLD_OUNCE,91.71,445002
2021-06-08,US_10Y_BOND,93.48,393293
2021-06-08,GLOBAL_REIT,89.81,357179
2021-06-08,BITCOIN_INDEX,27341.74,111403
2021-06-09,BRENT_CRUDE,91.64,355947
2021-06-09,GOLD_OUNCE,85.99,466802
2021-06-09,US_10Y_BOND,96.75,189506
2021-06-09,GLOBAL_REIT,94.41,359281
2021-06-09,BITCOIN_INDEX,28496.27,226602
2021-06-10,BRENT_CRUDE,90.64,260722
2021-06-10,GOLD_OUNCE,95.16,479164
2021-06-10,US_10Y_BOND,90.37,197274
2021-06-10,GLOBAL_REIT,96.81,452921
2021-06-10,BITCOIN_INDEX,27163.54,272165
2021-06-11,BRENT_CRUDE,89.98,297662
2021-06-11,GOLD_OUNCE,88.33,237886
2021-06-11,US_10Y_BOND,91.54,428688
2021-06-11,GLOBAL_REIT,92.46,165077
2021-06-11,BITCOIN_INDEX,26721.22,368232
2021-06-14,BRENT_CRUDE,90.92,486442
2021-06-14,GOLD_OUNCE,90.76,404933
2021-06-14,US_10Y_BOND,93.82,474754
2021-06-14,GLOBAL_REIT,92.37,171431
2021-06-14,BITCOIN_INDEX,26565.66,444626
2021-06-15,BRENT_CRUDE,87.62,121124
2021-06-15,GOLD_OUNCE,91.71,299960
2021-06-15,US_10Y_BOND,88.51,428512
2021-06-15,GLOBAL_REIT,92.29,413579
2021-06-15,BITCOIN_INDEX,28676.45,68198
2021-06-16,BRENT_CRUDE,92.67,215211
2021-06-16,GOLD_OUNCE,87.64,225346
2021-06-16,US_10Y_BOND,88.3,209706
2021-06-16,GLOBAL_REIT,91.66,460895
2021-06-16,BITCOIN_INDEX,28286.35,115433
2021-06-17,BRENT_CRUDE,89.49,50462
2021-06-17,GOLD_OUNCE,87.22,404473
2021-06-17,US_10Y_BOND,79.11,213123
2021-06-17,GLOBAL_REIT,94.44,218738
2021-06-17,BITCOIN_INDEX,26530.2,87595
2021-06-18,BRENT_CRUDE,88.85,277271
2021-06-18,GOLD_OUNCE,90.23,173518
2021-06-18,US_10Y_BOND,87.42,94054
2021-06-18,GLOBAL_REIT,86.95,65892
2021-06-18,BITCOIN_INDEX,25565.45,113753
2021-06-21,BRENT_CRUDE,85.08,410174
2021-06-21,GOLD_OUNCE,85.33,429464
2021-06-21,US_10Y_BOND,87.84,335373
2021-06-21,GLOBAL_REIT,87.99,412080
2021-06-21,BITCOIN_INDEX,28002.79,422851
2021-06-22,BRENT_CRUDE,86.6,78028
2021-06-22,GOLD_OUNCE,84.83,83568
2021-06-22,US_10Y_BOND,91.32,270096
2021-06-22,GLOBAL_REIT,89.79,383567
2021-06-22,BITCOIN_INDEX,25863.74,428930
2021-06-23,BRENT_CRUDE,87.34,362305
2021-06-23,GOLD_OUNCE,82.96,221918
2021-06-23,US_10Y_BOND,93.26,124242
2021-06-23,GLOBAL_REIT,95.8,330372
2021-06-23,BITCOIN_INDEX,27611.11,360775
2021-06-24,BRENT_CRUDE,86.93,100161
2021-06-24,GOLD_OUNCE,93.42,89155
2021-06-24,US_10Y_BOND,87.41,406623
2021-06-24,GLOBAL_REIT,87.78,473252
2021-06-24,BITCOIN_INDEX,24938.82,307100
2021-06-25,BRENT_CRUDE,87.18,110036
2021-06-25,GOLD_OUNCE,87.4,310398
2021-06-25,US_10Y_BOND,80.61,465447
2021-06-25,GLOBAL_REIT,87.14,199617
2021-06-25,BITCOIN_INDEX,28390.98,287360
2021-06-28,BRENT_CRUDE,91.07,264913
2021-06-28,GOLD_OUNCE,89.17,252861
2021-06-28,US_10Y_BOND,86.38,287801
2021-06-28,GLOBAL_REIT,85.55,401579
2021-06-28,BITCOIN_INDEX,26330.99,280628
2021-06-29,BRENT_CRUDE,90.47,443344
2021-06-29,GOLD_OUNCE,88.97,226499
2021-06-29,US_10Y_BOND,85.13,347151
2021-06-29,GLOBAL_REIT,89.24,96218
2021-06-29,BITCOIN_INDEX,24767.67,381369
2021-06-30,BRENT_CRUDE,89.8,70661
2021-06-30,GOLD_OUNCE,85.35,222193
2021-06-30,US_10Y_BOND,82.58,108949
2021-06-30,GLOBAL_REIT,83.95,445033
2021-06-30,BITCOIN_INDEX,26654.71,224491
2021-07-01,BRENT_CRUDE,85.62,53889
2021-07-01,GOLD_OUNCE,88.62,282659
2021-07-01,US_10Y_BOND,83.34,155733
2021-07-01,GLOBAL_REIT,86.67,402573
2021-07-01,BITCOIN_INDEX,25928.43,288683
2021-07-02,BRENT_CRUDE,84.6,359920
2021-07-02,GOLD_OUNCE,86.53,51394
2021-07-02,US_10Y_BOND,84.8,169330
2021-07-02,GLOBAL_REIT,88.91,106965
2021-07-02,BITCOIN_INDEX,25876.64,126180
2021-07-05,BRENT_CRUDE,82.75,330539
2021-07-05,GOLD_OUNCE,90.55,498854
2021-07-05,US_10Y_BOND,88.82,91475
2021-07-05,GLOBAL_REIT,86.09,253536
2021-07-05,BITCOIN_INDEX,24491.02,497391
2021-07-06,BRENT_CRUDE,83.24,380097
2021-07-06,GOLD_OUNCE,89.32,270349
2021-07-06,US_10Y_BOND,84.73,442770
2021-07-06,GLOBAL_REIT,83.28,161279
2021-07-06,BITCOIN_INDEX,25105.66,292316
2021-07-07,BRENT_CRUDE,83.42,497582
2021-07-07,GOLD_OUNCE,84.37,455194
2021-07-07,US_10Y_BOND,88.19,470958
2021-07-07,GLOBAL_REIT,86.57,354248
2021-07-07,BITCOIN_INDEX,26648.5,305508
2021-07-08,BRENT_CRUDE,85.73,107060
2021-07-08,GOLD_OUNCE,83.06,470916
2021-07-08,US_10Y_BOND,79.37,346633
2021-07-08,GLOBAL_REIT,86.62,189437
2021-07-08,BITCOIN_INDEX,26128.88,373419
2021-07-09,BRENT_CRUDE,84.29,412741
2021-07-09,GOLD_OUNCE,81.59,325368
2021-07-09,US_10Y_BOND,83.82,387386
2021-07-09,GLOBAL_REIT,87.62,141045
2021-07-09,BITCOIN_INDEX,23624.7,300414
2021-07-12,BRENT_CRUDE,89.9,110990
2021-07-12,GOLD_OUNCE,89.55,301338
2021-07-12,US_10Y_BOND,81.83,297036
2021-07-12,GLOBAL_REIT,87.4,470556
2021-07-12,BITCOIN_INDEX,25616.24,212065
2021-07-13,BRENT_CRUDE,87.48,93022
2021-07-13,GOLD_OUNCE,79.2,186353
2021-07-13,US_10Y_BOND,83.05,337327
2021-07-13,GLOBAL_REIT,83.11,222957
2021-07-13,BITCOIN_INDEX,25043.37,98033
2021-07-14,BRENT_CRUDE,84.72,174221
2021-07-14,GOLD_OUNCE,86.41,493861
2021-07-14,US_10Y_BOND,84.22,417503
2021-07-14,GLOBAL_REIT,86.98,396458
2021-07-14,BITCOIN_INDEX,26960.74,476164
2021-07-15,BRENT_CRUDE,81.79,123736
2021-07-15,GOLD_OUNCE,86.06,312738
2021-07-15,US_10Y_BOND,87.03,325239
2021-07-15,GLOBAL_REIT,84.31,354421
2021-07-15,BITCOIN_INDEX,25527.94,244024
2021-07-16,BRENT_CRUDE,84.4,367642
2021-07-16,GOLD_OUNCE,85.84,351591
2021-07-16,US_10Y_BOND,84.85,346963
2021-07-16,GLOBAL_REIT,86.67,123043
2021-07-16,BITCOIN_INDEX,25039.03,255669
2021-07-19,BRENT_CRUDE,85.76,260833
2021-07-19,GOLD_OUNCE,82.6,332914
2021-07-19,US_10Y_BOND,88.09,182313
2021-07-19,GLOBAL_REIT,89.6,426631
2021-07-19,BITCOIN_INDEX,24984.42,494178
2021-07-20,BRENT_CRUDE,93.83,177578
2021-07-20,GOLD_OUNCE,90.92,106351
2021-07-20,US_10Y_BOND,85.91,209407
2021-07-20,GLOBAL_REIT,83.14,271980
2021-07-20,BITCOIN_INDEX,26139.62,333783
2021-07-21,BRENT_CRUDE,88.6,439689
2021-07-21,GOLD_OUNCE,87.7,226786
2021-07-21,US_10Y_BOND,88.09,185123
2021-07-21,GLOBAL_REIT,87.75,485671
2021-07-21,BITCOIN_INDEX,25129.64,353780
2021-07-22,BRENT_CRUDE,87.17,373010
2021-07-22,GOLD_OUNCE,88.26,360603
2021-07-22,US_10Y_BOND,84.41,346169
2021-07-22,GLOBAL_REIT,83.65,245265
2021-07-22,BITCOIN_INDEX,24260.97,380147
2021-07-23,BRENT_CRUDE,82.83,188464
2021-07-23,GOLD_OUNCE,85.69,262871
2021-07-23,US_10Y_BOND,87.73,270744
2021-07-23,GLOBAL_REIT,87.66,102619
2021-07-23,BITCOIN_INDEX,24601.77,401461
2021-07-26,BRENT_CRUDE,82.53,130993
2021-07-26,GOLD_OUNCE,91.14,484153
2021-07-26,US_10Y_BOND,83.87,499658
2021-07-26,GLOBAL_REIT,87.63,438172
2021-07-26,BITCOIN_INDEX,26250.74,478303
2021-07-27,BRENT_CRUDE,78.79,257209
2021-07-27,GOLD_OUNCE,81.02,346917
2021-07-27,US_10Y_BOND,86.54,255294
2021-07-27,GLOBAL_REIT,86.19,213517
2021-07-27,BITCOIN_INDEX,26207.44,130845
2021-07-28,BRENT_CRUDE,82.45,229734
2021-07-28,GOLD_OUNCE,82.74,310868
2021-07-28,US_10Y_BOND,83.68,218080
2021-07-28,GLOBAL_REIT,81.1,395540
2021-07-28,BITCOIN_INDEX,25423.78,191620
2021-07-29,BRENT_CRUDE,81.67,245481
2021-07-29,GOLD_OUNCE,83.02,258609
2021-07-29,US_10Y_BOND,86.89,457111
2021-07-29,GLOBAL_REIT,85.46,324226
2021-07-29,BITCOIN_INDEX,25706.68,90350
2021-07-30,BRENT_CRUDE,84.15,369654
2021-07-30,GOLD_OUNCE,88.82,474138
2021-07-30,US_10Y_BOND,84.4,237699
2021-07-30,GLOBAL_REIT,92.49,138709
2021-07-30,BITCOIN_INDEX,24724.73,467299
2021-08-02,BRENT_CRUDE,81.96,393229
2021-08-02,GOLD_OUNCE,84.88,148618
2021-08-02,US_10Y_BOND,86.21,352172
2021-08-02,GLOBAL_REIT,82.26,306303
2021-08-02,BITCOIN_INDEX,24965.71,264208
2021-08-03,BRENT_CRUDE,86.74,210658
2021-08-03,GOLD_OUNCE,86.69,492573
2021-08-03,US_10Y_BOND,85.34,421205
2021-08-03,GLOBAL_REIT,86.1,230055
2021-08-03,BITCOIN_INDEX,25029.54,412903
2021-08-04,BRENT_CRUDE,82.24,361721
2021-08-04,GOLD_OUNCE,85.82,419345
2021-08-04,US_10Y_BOND,84.38,445274
2021-08-04,GLOBAL_REIT,91.25,111958
2021-08-04,BITCOIN_INDEX,25712.2,77602
2021-08-05,BRENT_CRUDE,80.98,93058
2021-08-05,GOLD_OUNCE,87.9,458786
2021-08-05,US_10Y_BOND,85.7,259688
2021-08-05,GLOBAL_REIT,85.33,219895
2021-08-05,BITCOIN_INDEX,25572.68,144533
2021-08-06,BRENT_CRUDE,87.04,311651
2021-08-06,GOLD_OUNCE,84.55,181083
2021-08-06,US_10Y_BOND,88.39,270950
2021-08-06,GLOBAL_REIT,88.41,93439
2021-08-06,BITCOIN_INDEX,26108.52,161172
2021-08-09,BRENT_CRUDE,88.31,324704
2021-08-09,GOLD_OUNCE,91.69,263241
2021-08-09,US_10Y_BOND,82.9,268462
2021-08-09,GLOBAL_REIT,88.62,85978
2021-08-09,BITCOIN_INDEX,27260.36,79418
2021-08-10,BRENT_CRUDE,84.85,173850
2021-08-10,GOLD_OUNCE,81.44,343156
2021-08-10,US_10Y_BOND,88.61,397917
2021-08-10,GLOBAL_REIT,83.97,105943
2021-08-10,BITCOIN_INDEX,26318.43,136770
2021-08-11,BRENT_CRUDE,87.31,459186
2021-08-11,GOLD_OUNCE,91.4,73365
2021-08-11,US_10Y_BOND,92.13,386735
2021-08-11,GLOBAL_REIT,92.37,414131
2021-08-11,BITCOIN_INDEX,25938.47,285708
2021-08-12,BRENT_CRUDE,85.29,122226
2021-08-12,GOLD_OUNCE,85.96,440120
2021-08-12,US_10Y_BOND,86.39,200423
2021-08-12,GLOBAL_REIT,84.44,439455
2021-08-12,BITCOIN_INDEX,26314.46,381674
2021-08-13,BRENT_CRUDE,87.49,432915
2021-08-13,GOLD_OUNCE,86.75,110950
2021-08-13,US_10Y_BOND,86.27,258629
2021-08-13,GLOBAL_REIT,85.1,108575
2021-08-13,BITCOIN_INDEX,26732.25,326573
2021-08-16,BRENT_CRUDE,87.44,73002
2021-08-16,GOLD_OUNCE,83.11,356275
2021-08-16,US_10Y_BOND,94.09,173932
2021-08-16,GLOBAL_REIT,89.56,175371
2021-08-16,BITCOIN_INDEX,26913.98,310877
2021-08-17,BRENT_CRUDE,90.74,332664
2021-08-17,GOLD_OUNCE,89.53,463367
2021-08-17,US_10Y_BOND,92.37,125887
2021-08-17,GLOBAL_REIT,88.32,189504
2021-08-17,BITCOIN_INDEX,26456.36,56881
2021-08-18,BRENT_CRUDE,84.77,141503
2021-08-18,GOLD_OUNCE,92.93,454216
2021-08-18,US_10Y_BOND,86.03,177868
2021-08-18,GLOBAL_REIT,92.08,381205
2021-08-18,BITCOIN_INDEX,26981.99,337995
2021-08-19,BRENT_CRUDE,91.12,152566
2021-08-19,GOLD_OUNCE,90.06,282773
2021-08-19,US_10Y_BOND,90.6,280214
2021-08-19,GLOBAL_REIT,92.44,384016
2021-08-19,BITCOIN_INDEX,26854.12,435310
2021-08-20,BRENT_CRUDE,96.12,434557
2021-08-20,GOLD_OUNCE,89.48,154544
2021-08-20,US_10Y_BOND,95.33,461815
2021-08-20,GLOBAL_REIT,86.16,57126
2021-08-20,BITCOIN_INDEX,26115.84,196975
2021-08-23,BRENT_CRUDE,87.24,176803
2021-08-23,GOLD_OUNCE,92.24,336640
2021-08-23,US_10Y_BOND,90.08,158686
2021-08-23,GLOBAL_REIT,90.45,148532
2021-08-23,BITCOIN_INDEX,27681.54,212749
2021-08-24,BRENT_CRUDE,91.82,309462
2021-08-24,GOLD_OUNCE,92.25,115145
2021-08-24,US_10Y_BOND,87.93,397219
2021-08-24,GLOBAL_REIT,92.69,341404
2021-08-24,BITCOIN_INDEX,26176.01,108909
2021-08-25,BRENT_CRUDE,88.08,158875
2021-08-25,GOLD_OUNCE,91.25,319452
2021-08-25,US_10Y_BOND,86.92,313777
2021-08-25,GLOBAL_REIT,93.48,461098
2021-08-25,BITCOIN_INDEX,27494.64,153668
2021-08-26,BRENT_CRUDE,88.26,104064
2021-08-26,GOLD_OUNCE,91.0,344452
2021-08-26,US_10Y_BOND,95.4,241554
2021-08-26,GLOBAL_REIT,90.28,107419
2021-08-26,BITCOIN_INDEX,26617.04,497876
2021-08-27,BRENT_CRUDE,88.4,237586
2021-08-27,GOLD_OUNCE,95.64,336387
2021-08-27,US_10Y_BOND,90.95,428639
2021-08-27,GLOBAL_REIT,92.35,408565
2021-08-27,BITCOIN_INDEX,27264.87,230614
2021-08-30,BRENT_CRUDE,93.29,357987
2021-08-30,GOLD_OUNCE,90.78,329645
2021-08-30,US_10Y_BOND,92.43,121625
2021-08-30,GLOBAL_REIT,95.98,193646
2021-08-30,BITCOIN_INDEX,27089.43,246807
2021-08-31,BRENT_CRUDE,91.86,390111
2021-08-31,GOLD_OUNCE,92.89,129460
2021-08-31,US_10Y_BOND,95.04,412837
2021-08-31,GLOBAL_REIT,87.9,219288
2021-08-31,BITCOIN_INDEX,28618.89,120149
2021-09-01,BRENT_CRUDE,92.26,300658
2021-09-01,GOLD_OUNCE,95.95,447571
2021-09-01,US_10Y_BOND,95.8,144860
2021-09-01,GLOBAL_REIT,96.46,117232
2021-09-01,BITCOIN_INDEX,28322.75,195119
2021-09-02,BRENT_CRUDE,97.68,244869
2021-09-02,GOLD_OUNCE,94.54,314495
2021-09-02,US_10Y_BOND,96.69,276941
2021-09-02,GLOBAL_REIT,90.08,297289
2021-09-02,BITCOIN_INDEX,27109.68,81590
2021-09-03,BRENT_CRUDE,93.36,463915
2021-09-03,GOLD_OUNCE,90.72,461422
2021-09-03,US_10Y_BOND,96.4,479502
2021-09-03,GLOBAL_REIT,93.83,437262
2021-09-03,BITCOIN_INDEX,26977.95,82679
2021-09-06,BRENT_CRUDE,95.32,71382
2021-09-06,GOLD_OUNCE,92.22,382657
2021-09-06,US_10Y_BOND,93.78,370611
2021-09-06,GLOBAL_REIT,96.23,455724
2021-09-06,BITCOIN_INDEX,28087.98,138665
2021-09-07,BRENT_CRUDE,91.01,398740
2021-09-07,GOLD_OUNCE,92.98,276856
2021-09-07,US_10Y_BOND,92.35,314790
2021-09-07,GLOBAL_REIT,94.54,130929
2021-09-07,BITCOIN_INDEX,28138.51,169746
2021-09-08,BRENT_CRUDE,94.0,404946
2021-09-08,GOLD_OUNCE,98.59,57307
2021-09-08,US_10Y_BOND,92.11,56665
2021-09-08,GLOBAL_REIT,98.49,493661
2021-09-08,BITCOIN_INDEX,26881.01,209484
2021-09-09,BRENT_CRUDE,95.78,405590
2021-09-09,GOLD_OUNCE,96.69,105875
2021-09-09,US_10Y_BOND,93.77,339418
2021-09-09,GLOBAL_REIT,96.2,282274
2021-09-09,BITCOIN_INDEX,27216.86,335860
2021-09-10,BRENT_CRUDE,95.93,69395
2021-09-10,GOLD_OUNCE,94.92,424231
2021-09-10,US_10Y_BOND,94.29,165735
2021-09-10,GLOBAL_REIT,94.21,85495
2021-09-10,BITCOIN_INDEX,28579.78,323584
2021-09-13,BRENT_CRUDE,97.64,403426
2021-09-13,GOLD_OUNCE,92.93,432650
2021-09-13,US_10Y_BOND,95.41,476186
2021-09-13,GLOBAL_REIT,92.52,397437
2021-09-13,BITCOIN_INDEX,28748.69,465071
2021-09-14,BRENT_CRUDE,93.19,248017
2021-09-14,GOLD_OUNCE,96.24,98065
2021-09-14,US_10Y_BOND,100.05,116534
2021-09-14,GLOBAL_REIT,97.18,382485
2021-09-14,BITCOIN_INDEX,29583.3,329747
2021-09-15,BRENT_CRUDE,92.86,466526
2021-09-15,GOLD_OUNCE,95.21,281673
2021-09-15,US_10Y_BOND,97.28,222768
2021-09-15,GLOBAL_REIT,96.76,434356
2021-09-15,BITCOIN_INDEX,28687.44,92677
2021-09-16,BRENT_CRUDE,98.83,489029
2021-09-16,GOLD_OUNCE,104.45,399239
2021-09-16,US_10Y_BOND,97.21,474323
2021-09-16,GLOBAL_REIT,95.33,410143
2021-09-16,BITCOIN_INDEX,28670.03,237708
2021-09-17,BRENT_CRUDE,96.66,129459
2021-09-17,GOLD_OUNCE,98.67,264808
2021-09-17,US_10Y_BOND,96.78,473011
2021-09-17,GLOBAL_REIT,90.34,345825
2021-09-17,BITCOIN_INDEX,28567.15,239020
2021-09-20,BRENT_CRUDE,96.63,253238
2021-09-20,GOLD_OUNCE,93.74,395379
2021-09-20,US_10Y_BOND,100.21,94307
2021-09-20,GLOBAL_REIT,104.38,143074
2021-09-20,BITCOIN_INDEX,30375.76,421705
2021-09-21,BRENT_CRUDE,103.43,273984
2021-09-21,GOLD_OUNCE,102.46,459317
2021-09-21,US_10Y_BOND,95.98,157372
2021-09-21,GLOBAL_REIT,103.31,81977
2021-09-21,BITCOIN_INDEX,30409.56,126756
2021-09-22,BRENT_CRUDE,98.64,241412
2021-09-22,GOLD_OUNCE,101.53,477357
2021-09-22,US_10Y_BOND,99.76,430703
2021-09-22,GLOBAL_REIT,100.45,149190
2021-09-22,BITCOIN_INDEX,30613.03,378805
2021-09-23,BRENT_CRUDE,99.82,167313
2021-09-23,GOLD_OUNCE,100.99,308061
2021-09-23,US_10Y_BOND,96.73,373635
2021-09-23,GLOBAL_REIT,101.72,314344
2021-09-23,BITCOIN_INDEX,28530.62,119870
2021-09-24,BRENT_CRUDE,102.95,330552
2021-09-24,GOLD_OUNCE,94.95,183152
2021-09-24,US_10Y_BOND,103.07,206260
2021-09-24,GLOBAL_REIT,101.61,393604
2021-09-24,BITCOIN_INDEX,30066.97,433282
2021-09-27,BRENT_CRUDE,110.79,141946
2021-09-27,GOLD_OUNCE,102.92,374470
2021-09-27,US_10Y_BOND,105.44,234074
2021-09-27,GLOBAL_REIT,99.24,98832
2021-09-27,BITCOIN_INDEX,30621.67,166377
2021-09-28,BRENT_CRUDE,99.87,168959
2021-09-28,GOLD_OUNCE,101.87,101438
2021-09-28,US_10Y_BOND,102.93,114613
2021-09-28,GLOBAL_REIT,103.18,388771
2021-09-28,BITCOIN_INDEX,28975.16,173523
2021-09-29,BRENT_CRUDE,100.48,267668
2021-09-29,GOLD_OUNCE,102.36,283540
2021-09-29,US_10Y_BOND,101.36,251043
2021-09-29,GLOBAL_REIT,103.87,100617
2021-09-29,BITCOIN_INDEX,29444.25,84889
2021-09-30,BRENT_CRUDE,103.98,498613
2021-09-30,GOLD_OUNCE,100.23,364770
2021-09-30,US_10Y_BOND,100.95,419756
2021-09-30,GLOBAL_REIT,105.16,348262
2021-09-30,BITCOIN_INDEX,32254.88,277550
2021-10-01,BRENT_CRUDE,103.32,463436
2021-10-01,GOLD_OUNCE,106.69,268541
2021-10-01,US_10Y_BOND,101.46,245850
2021-10-01,GLOBAL_REIT,106.76,432046
2021-10-01,BITCOIN_INDEX,30961.65,376851
2021-10-04,BRENT_CRUDE,100.39,387689
2021-10-04,GOLD_OUNCE,99.53,167352
2021-10-04,US_10Y_BOND,109.74,459241
2021-10-04,GLOBAL_REIT,106.82,64249
2021-10-04,BITCOIN_INDEX,30498.2,154476
2021-10-05,BRENT_CRUDE,107.63,193698
2021-10-05,GOLD_OUNCE,100.18,68613
2021-10-05,US_10Y_BOND,102.08,129221
2021-10-05,GLOBAL_REIT,101.5,141676
2021-10-05,BITCOIN_INDEX,30691.79,232330
2021-10-06,BRENT_CRUDE,108.5,484972
2021-10-06,GOLD_OUNCE,106.49,184578
2021-10-06,US_10Y_BOND,103.91,230281
2021-10-06,GLOBAL_REIT,107.16,312911
2021-10-06,BITCOIN_INDEX,29255.52,161656
2021-10-07,BRENT_CRUDE,104.62,53169
2021-10-07,GOLD_OUNCE,109.05,316103
2021-10-07,US_10Y_BOND,102.74,67041
2021-10-07,GLOBAL_REIT,106.98,413230
2021-10-07,BITCOIN_INDEX,31243.14,473647
2021-10-08,BRENT_CRUDE,106.79,341977
2021-10-08,GOLD_OUNCE,105.79,62598
2021-10-08,US_10Y_BOND,106.03,79449
2021-10-08,GLOBAL_REIT,101.88,257465
2021-10-08,BITCOIN_INDEX,31611.76,479583
2021-10-11,BRENT_CRUDE,105.31,222916
2021-10-11,GOLD_OUNCE,99.96,333422
2021-10-11,US_10Y_BOND,103.76,436445
2021-10-11,GLOBAL_REIT,103.25,415101
2021-10-11,BITCOIN_INDEX,32277.09,256746
2021-10-12,BRENT_CRUDE,108.18,378000
2021-10-12,GOLD_OUNCE,103.58,227018
2021-10-12,US_10Y_BOND,105.37,121398
2021-10-12,GLOBAL_REIT,101.42,319622
2021-10-12,BITCOIN_INDEX,31069.68,212693
2021-10-13,BRENT_CRUDE,106.86,463771
2021-10-13,GOLD_OUNCE,112.17,90961
2021-10-13,US_10Y_BOND,109.86,477781
2021-10-13,GLOBAL_REIT,110.15,217198
2021-10-13,BITCOIN_INDEX,31151.18,169379
2021-10-14,BRENT_CRUDE,105.38,275850
2021-10-14,GOLD_OUNCE,105.45,120983
2021-10-14,US_10Y_BOND,109.35,172457
2021-10-14,GLOBAL_REIT,105.82,161144
2021-10-14,BITCOIN_INDEX,32765.13,457428
2021-10-15,BRENT_CRUDE,107.46,51335
2021-10-15,GOLD_OUNCE,109.98,148492
2021-10-15,US_10Y_BOND,111.33,427140
2021-10-15,GLOBAL_REIT,105.99,264923
2021-10-15,BITCOIN_INDEX,32694.1,168700
2021-10-18,BRENT_CRUDE,103.63,164868
2021-10-18,GOLD_OUNCE,106.6,52484
2021-10-18,US_10Y_BOND,108.95,201548
2021-10-18,GLOBAL_REIT,113.5,401501
2021-10-18,BITCOIN_INDEX,32277.98,348583
2021-10-19,BRENT_CRUDE,112.72,172186
2021-10-19,GOLD_OUNCE,111.67,222062
2021-10-19,US_10Y_BOND,106.38,182896
2021-10-19,GLOBAL_REIT,108.77,232888
2021-10-19,BITCOIN_INDEX,31385.37,373159
2021-10-20,BRENT_CRUDE,117.7,263042
2021-10-20,GOLD_OUNCE,107.97,286417
2021-10-20,US_10Y_BOND,111.05,51444
2021-10-20,GLOBAL_REIT,111.01,200109
2021-10-20,BITCOIN_INDEX,32240.78,163933
2021-10-21,BRENT_CRUDE,106.65,289222
2021-10-21,GOLD_OUNCE,109.33,186649
2021-10-21,US_10Y_BOND,112.88,347883
2021-10-21,GLOBAL_REIT,107.56,250747
2021-10-21,BITCOIN_INDEX,34048.65,385602
2021-10-22,BRENT_CRUDE,110.76,133394
2021-10-22,GOLD_OUNCE,106.45,134394
2021-10-22,US_10Y_BOND,105.5,55472
2021-10-22,GLOBAL_REIT,110.83,295664
2021-10-22,BITCOIN_INDEX,32411.29,203746
2021-10-25,BRENT_CRUDE,114.24,209492
2021-10-25,GOLD_OUNCE,111.83,259733
2021-10-25,US_10Y_BOND,110.29,210383
2021-10-25,GLOBAL_REIT,107.88,245085
2021-10-25,BITCOIN_INDEX,34645.74,307609
2021-10-26,BRENT_CRUDE,106.93,239947
2021-10-26,GOLD_OUNCE,110.32,445809
2021-10-26,US_10Y_BOND,109.85,396298
2021-10-26,GLOBAL_REIT,110.87,156146
2021-10-26,BITCOIN_INDEX,31711.78,65547
2021-10-27,BRENT_CRUDE,105.83,168692
2021-10-27,GOLD_OUNCE,108.4,478927
2021-10-27,US_10Y_BOND,109.06,106393
2021-10-27,GLOBAL_REIT,109.51,412845
2021-10-27,BITCOIN_INDEX,32563.25,148888
2021-10-28,BRENT_CRUDE,112.12,386304
2021-10-28,GOLD_OUNCE,106.83,436463
2021-10-28,US_10Y_BOND,111.48,193763
2021-10-28,GLOBAL_REIT,107.98,395688
2021-10-28,BITCOIN_INDEX,32195.15,127945
2021-10-29,BRENT_CRUDE,110.22,421981
2021-10-29,GOLD_OUNCE,111.0,203323
2021-10-29,US_10Y_BOND,112.72,367246
2021-10-29,GLOBAL_REIT,106.7,415803
2021-10-29,BITCOIN_INDEX,34357.5,259196
2021-11-01,BRENT_CRUDE,110.01,95514
2021-11-01,GOLD_OUNCE,112.08,321111
2021-11-01,US_10Y_BOND,115.15,471871
2021-11-01,GLOBAL_REIT,111.21,441777
2021-11-01,BITCOIN_INDEX,33492.02,178137
2021-11-02,BRENT_CRUDE,107.55,183642
2021-11-02,GOLD_OUNCE,111.93,358991
2021-11-02,US_10Y_BOND,117.74,420609
2021-11-02,GLOBAL_REIT,108.67,203369
2021-11-02,BITCOIN_INDEX,34878.34,371805
2021-11-03,BRENT_CRUDE,113.27,292929
2021-11-03,GOLD_OUNCE,108.1,244910
2021-11-03,US_10Y_BOND,107.03,206980
2021-11-03,GLOBAL_REIT,110.05,485354
2021-11-03,BITCOIN_INDEX,34003.27,400543
2021-11-04,BRENT_CRUDE,115.51,483630
2021-11-04,GOLD_OUNCE,115.21,164167
2021-11-04,US_10Y_BOND,115.12,77296
2021-11-04,GLOBAL_REIT,109.61,392263
2021-11-04,BITCOIN_INDEX,34092.26,289554
2021-11-05,BRENT_CRUDE,110.56,479969
2021-11-05,GOLD_OUNCE,115.41,109156
2021-11-05,US_10Y_BOND,119.89,270064
2021-11-05,GLOBAL_REIT,107.86,397485
2021-11-05,BITCOIN_INDEX,33019.84,77574
2021-11-08,BRENT_CRUDE,116.21,458288
2021-11-08,GOLD_OUNCE,114.47,385662
2021-11-08,US_10Y_BOND,115.17,113631
2021-11-08,GLOBAL_REIT,108.34,102677
2021-11-08,BITCOIN_INDEX,34791.37,80261
2021-11-09,BRENT_CRUDE,114.42,97701
2021-11-09,GOLD_OUNCE,108.93,325318
